# virtual-signatures table — generated by scripts/generate_virtual_signature_table.py
# source: Godot Engine v4.7.2.stable.official
# schemaVersion=1
I	ResourceImporterDynamicFont	ResourceImporter
I	ResourceImporterImage	ResourceImporter
I	ResourceImporterImageFont	ResourceImporter
I	ResourceImporterLayeredTexture	ResourceImporter
I	ResourceImporterMP3	ResourceImporter
I	ResourceImporterOBJ	ResourceImporter
I	ResourceImporterOggVorbis	ResourceImporter
I	ResourceImporterSVG	ResourceImporter
I	ResourceImporterScene	ResourceImporter
I	ResourceImporterShaderFile	ResourceImporter
I	ResourceImporterTexture	ResourceImporter
I	ResourceImporterTextureAtlas	ResourceImporter
I	ResourceImporterWAV	ResourceImporter
I	ResourceLoader	Object
I	ResourcePreloader	Node
I	ResourceSaver	Object
I	ResourceUID	Object
I	RetargetModifier3D	SkeletonModifier3D
